Shots,Repetition,Random_Seed,Split_Number,Train_Lambda_Min,Negative_Eigenvalues,PSD_Raw,Prediction_Change_Rate,Exact_BA,Shot_BA,Delta_BA,Exact_MCC,Shot_MCC,Delta_MCC,Exact_F1,Shot_F1,Delta_F1,Exact_Specificity,Shot_Specificity,Delta_Specificity,Exact_Unsafe_Acceptance,Shot_Unsafe_Acceptance,Delta_Unsafe_Acceptance
1024,5,102409537,13,0.09284478703060485,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,6,102410537,13,0.09170063958879006,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,7,102411537,13,0.11610610347237278,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,8,102412537,13,0.10788193958624571,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,9,102413537,13,0.05845726074665029,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,10,102414537,13,0.10335805388235213,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,1,25605538,14,0.15690892270817688,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,2,25606538,14,0.1803403874291647,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,3,25607538,14,0.1860954769397645,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,4,25608538,14,0.1710388527334697,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,5,25609538,14,0.12809901875404037,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,6,25610538,14,0.10279887606410978,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,7,25611538,14,0.18126849538480427,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,8,25612538,14,0.12113160370533824,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,9,25613538,14,0.1509257430726557,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,10,25614538,14,0.17527216293898493,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,1,102405538,14,0.14996965164767967,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,2,102406538,14,0.18480330796122713,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,3,102407538,14,0.18224048255128497,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,4,102408538,14,0.19675051921914952,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,5,102409538,14,0.17190858407663848,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,6,102410538,14,0.16123008765759497,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,7,102411538,14,0.1766443352834898,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,8,102412538,14,0.16954837935097924,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,9,102413538,14,0.15432253534325052,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,10,102414538,14,0.15330248304073624,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,1,25605539,15,0.19304129800644573,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
256,2,25606539,15,0.15710242717047815,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
256,3,25607539,15,0.19447867505504174,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
256,4,25608539,15,0.23001617754836023,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
256,5,25609539,15,0.18802531847839626,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
256,6,25610539,15,0.15153352485782842,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
256,7,25611539,15,0.18363726843432018,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
256,8,25612539,15,0.19332325970498135,0,True,0.25,0.25,0.5,0.25,-0.5773502691896258,0.0,0.5773502691896258,0.4,0.5,0.09999999999999998,0.0,0.5,0.5,1.0,0.5,-0.5
256,9,25613539,15,0.18962555238210865,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
256,10,25614539,15,0.1690222493534014,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1024,1,102405539,15,0.17940889559261333,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1024,2,102406539,15,0.18535227103697313,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1024,3,102407539,15,0.18498581295677646,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1024,4,102408539,15,0.16522151289740966,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1024,5,102409539,15,0.16317619078207343,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1024,6,102410539,15,0.16641271504362048,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1024,7,102411539,15,0.16611681494751862,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1024,8,102412539,15,0.15067018401280532,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1024,9,102413539,15,0.17744278369330818,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1024,10,102414539,15,0.18827522862371424,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0
256,1,25605540,16,0.09065183352038424,0,True,0.25,0.25,0.5,0.25,-0.5773502691896258,0.0,0.5773502691896258,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0
256,2,25606540,16,0.10378030675571175,0,True,0.25,0.25,0.5,0.25,-0.5773502691896258,0.0,0.5773502691896258,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0
256,3,25607540,16,0.09018467501550592,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,4,25608540,16,0.12179406756001036,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,5,25609540,16,0.10020805453769048,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,6,25610540,16,0.14569437939092036,0,True,0.25,0.25,0.5,0.25,-0.5773502691896258,0.0,0.5773502691896258,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0
256,7,25611540,16,0.11178284018790877,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,8,25612540,16,0.11706360696164894,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,9,25613540,16,0.09592922535634624,0,True,0.5,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.4,0.4,0.5,0.0,-0.5,0.5,1.0,0.5
256,10,25614540,16,0.1449729330247646,0,True,0.25,0.25,0.5,0.25,-0.5773502691896258,0.0,0.5773502691896258,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0
1024,1,102405540,16,0.14481652390566094,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,2,102406540,16,0.14460521944617147,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,3,102407540,16,0.109936499659779,0,True,0.25,0.25,0.5,0.25,-0.5773502691896258,0.0,0.5773502691896258,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0
1024,4,102408540,16,0.14805977001658627,0,True,0.25,0.25,0.5,0.25,-0.5773502691896258,0.0,0.5773502691896258,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0
1024,5,102409540,16,0.13434208215621324,0,True,0.25,0.25,0.5,0.25,-0.5773502691896258,0.0,0.5773502691896258,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0
1024,6,102410540,16,0.10988976047129716,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,7,102411540,16,0.13126660094282583,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,8,102412540,16,0.14744192956080132,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,9,102413540,16,0.13039513942331576,0,True,0.0,0.25,0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,10,102414540,16,0.13602489666150896,0,True,0.25,0.25,0.5,0.25,-0.5773502691896258,0.0,0.5773502691896258,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0
256,1,25605541,17,0.109527129422873,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,2,25606541,17,0.13437754046916559,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,3,25607541,17,0.05235998040710439,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,4,25608541,17,0.13494792818673051,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,5,25609541,17,0.10912441926235232,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,6,25610541,17,0.08393075228922321,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,7,25611541,17,0.10418524492045401,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,8,25612541,17,0.05812931732718317,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,9,25613541,17,0.12733392541624558,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,10,25614541,17,0.1380374056044139,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,1,102405541,17,0.1642840163441878,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,2,102406541,17,0.14042105758571746,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,3,102407541,17,0.1335062150813455,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,4,102408541,17,0.12639254994059643,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,5,102409541,17,0.14698717582297782,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,6,102410541,17,0.10515341150586337,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,7,102411541,17,0.15089209032888276,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,8,102412541,17,0.14465070930884533,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,9,102413541,17,0.15357373104315886,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,10,102414541,17,0.13064238526282207,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,1,25605542,18,0.12594945638294316,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,2,25606542,18,0.12239904217325999,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,3,25607542,18,0.13232611792649107,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,4,25608542,18,0.1456442108042483,0,True,0.25,0.5,0.25,-0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,1.0,0.5,-0.5,0.0,0.5,0.5
256,5,25609542,18,0.0793301836830002,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,6,25610542,18,0.10976736138002213,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,7,25611542,18,0.10907651628833862,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,8,25612542,18,0.16813280279763093,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,9,25613542,18,0.17295298549370805,0,True,0.25,0.5,0.25,-0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,1.0,0.5,-0.5,0.0,0.5,0.5
256,10,25614542,18,0.12268693825259565,0,True,0.25,0.5,0.25,-0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,1.0,0.5,-0.5,0.0,0.5,0.5
1024,1,102405542,18,0.14868203836739635,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,2,102406542,18,0.1336975512161748,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,3,102407542,18,0.1360616524833638,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,4,102408542,18,0.14594298529819932,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,5,102409542,18,0.12432519376992845,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,6,102410542,18,0.12109536823847807,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,7,102411542,18,0.14719832511976258,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,8,102412542,18,0.15164950064271798,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,9,102413542,18,0.13089646708693226,0,True,0.25,0.5,0.25,-0.25,0.0,-0.5773502691896258,-0.5773502691896258,0.0,0.0,0.0,1.0,0.5,-0.5,0.0,0.5,0.5
1024,10,102414542,18,0.155455612370931,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,1,25605543,19,0.10752875783342072,0,True,0.25,0.75,0.5,-0.25,0.5773502691896258,0.0,-0.5773502691896258,0.8,0.5,-0.30000000000000004,0.5,0.5,0.0,0.5,0.5,0.0
256,2,25606543,19,0.14372201638082663,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.8,0.8,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,3,25607543,19,0.18350616672048686,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.8,0.8,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,4,25608543,19,0.16455168703335912,0,True,0.25,0.75,0.5,-0.25,0.5773502691896258,0.0,-0.5773502691896258,0.8,0.5,-0.30000000000000004,0.5,0.5,0.0,0.5,0.5,0.0
256,5,25609543,19,0.16535191724995485,0,True,0.25,0.75,0.5,-0.25,0.5773502691896258,0.0,-0.5773502691896258,0.8,0.5,-0.30000000000000004,0.5,0.5,0.0,0.5,0.5,0.0
256,6,25610543,19,0.20397332970125567,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.8,0.8,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,7,25611543,19,0.19299386418592082,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.8,0.8,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,8,25612543,19,0.1666618436467555,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.8,0.8,0.0,0.5,0.5,0.0,0.5,0.5,0.0
256,9,25613543,19,0.1600587351622362,0,True,0.25,0.75,0.5,-0.25,0.5773502691896258,0.0,-0.5773502691896258,0.8,0.5,-0.30000000000000004,0.5,0.5,0.0,0.5,0.5,0.0
256,10,25614543,19,0.140655724874445,0,True,0.25,0.75,0.5,-0.25,0.5773502691896258,0.0,-0.5773502691896258,0.8,0.5,-0.30000000000000004,0.5,0.5,0.0,0.5,0.5,0.0
1024,1,102405543,19,0.1515846588899996,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.8,0.8,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,2,102406543,19,0.180310338571895,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.8,0.8,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,3,102407543,19,0.17860255183901214,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.8,0.8,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,4,102408543,19,0.1310006634088141,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.8,0.8,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,5,102409543,19,0.1805366861371308,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.8,0.8,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,6,102410543,19,0.17693207473032707,0,True,0.25,0.75,0.5,-0.25,0.5773502691896258,0.0,-0.5773502691896258,0.8,0.5,-0.30000000000000004,0.5,0.5,0.0,0.5,0.5,0.0
1024,7,102411543,19,0.196612985703745,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.8,0.8,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,8,102412543,19,0.1895950849441002,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.8,0.8,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,9,102413543,19,0.16181640446865733,0,True,0.0,0.75,0.75,0.0,0.5773502691896258,0.5773502691896258,0.0,0.8,0.8,0.0,0.5,0.5,0.0,0.5,0.5,0.0
1024,10,102414543,19,0.15433367138650067,0,True,0.25,0.75,0.5,-0.25,0.5773502691896258,0.0,-0.5773502691896258,0.8,0.5,-0.30000000000000004,0.5,0.5,0.0,0.5,0.5,0.0
256,1,25605544,20,0.2000771492641467,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,2,25606544,20,0.14642800268747708,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,3,25607544,20,0.18780951981111116,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,4,25608544,20,0.15351462664069573,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,5,25609544,20,0.10716927349090648,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,6,25610544,20,0.1459156056053169,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,7,25611544,20,0.16476838746919503,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,8,25612544,20,0.16047210333425657,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,9,25613544,20,0.1599418931672112,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,10,25614544,20,0.16662949150913717,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,1,102405544,20,0.14592074932708454,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,2,102406544,20,0.1578629093648802,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,3,102407544,20,0.1817772188595646,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,4,102408544,20,0.16857013520405906,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,5,102409544,20,0.15102072238067546,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,6,102410544,20,0.15689786064972153,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,7,102411544,20,0.1820793810307954,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,8,102412544,20,0.1832869925434855,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,9,102413544,20,0.15477311050185646,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1024,10,102414544,20,0.16151467169245107,0,True,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
